OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape__Area,Shape__Length
41313,2016,CA,CDF,AEU,STONY,18144,2016/07/02 00:00:00+00,2016/07/02 00:00:00+00,9,,15,15.12719536,1,1,,99556.49432,1885.828276
41314,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,100,618.8951416,6,1,,4048807.395,7557.614129
41315,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,50,358.4781799,6,1,,2345209.103,5736.853268
41316,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,600,1061.320068,6,1,,6950437.427,11311.67351
41317,,CA,CCO,MRN,INVERNESS,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,100,302.9763489,6,1,,1982738.893,5683.787069
41318,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,10,133.0793304,6,1,,870435.2054,3393.197624
41319,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,100,279.8481445,6,1,,1826148.368,5096.208295
41320,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,10,206.9232483,6,1,,1349990.218,4599.796236
41321,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,200,949.1334229,6,1,,6194157.788,9204.623511
41322,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,150,992.619751,6,1,,6477601.195,10475.09604
41323,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,350,1188.761841,6,1,,7753429.799,10238.10961
41324,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,200,991.49646,6,1,,6464133.356,10339.91313
41325,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,3000,1731.204834,6,1,,11283046.1,14257.52743
41326,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,10,72.52371216,6,1,,472874.9715,2598.277303
41327,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,15,104.4756241,6,1,,682871.9778,2967.658248
41328,,CA,CCO,MRN,DEVILS GULCH,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,500,1543.156494,6,1,,10082744.02,13808.10148
41329,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,15,118.4817886,6,1,,774302.222,3383.452846
41330,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,40,146.1978455,6,1,,954567.977,4055.231253
41331,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,12,37.6510582,6,1,,245857.8955,1829.4802
41332,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,20,50.76467514,6,1,,331358.4849,2111.937318
41333,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,250,3572.736084,6,1,,23370034.16,20572.85155
41334,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,50,179.9009705,6,1,,1176210.714,4042.063605
41335,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,200,269.6567078,6,1,,1762775.54,5577.457298
41336,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,40,285.4541016,6,1,,1866245,5044.507958
41337,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,529.1292006,529.1292114,6,1,,3457492.652,7123.245907
41338,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,40,228.770752,6,1,,1494773.892,5113.32065
41339,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,15,237.26297,6,1,,1549125.026,4800.132896
41340,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,150,726.2678223,6,1,,4740733.518,9126.771247
41341,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,15,169.0833588,6,1,,1102949.774,3983.216445
41342,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,50,269.8244019,6,1,,1759595.564,5210.271676
41343,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,82.42588133,82.42588043,6,1,,537381.7288,3498.799062
41344,,CA,CCO,MRN,BALD HILL,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,75,349.7757263,6,1,,2281438.086,5851.776937
41345,1923,CA,CCO,MRN,UKNOWN,,,,14,1923 Marin Co. Fire Chief Garber Map,40000,31768.96094,6,1,,207466890.7,67886.13835
41346,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,100,849.2816162,6,1,,5562226.245,8699.342164
41347,,CA,CCO,MRN,FREITAS RANCH,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,300,1006.89563,6,1,,6575145.998,9515.642429
41348,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,10,64.93395233,6,1,,423829.8816,2526.042896
41349,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,15,111.5061493,6,1,,727703.6917,3041.296723
41350,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,100,225.4343414,6,1,,1471547.566,4461.588734
41351,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,75,486.4059753,6,1,,3173857.82,7451.400606
41352,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,75,288.1834412,6,1,,1881424.349,5424.775209
41353,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,2000,1183.694214,6,1,,7726402.772,11289.99024
41354,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,30,146.2959747,6,1,,954970.8146,4578.760491
41355,,CA,CCO,MRN,GOLF CLUB,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,50,362.8458557,6,1,,2367779.407,6060.213139
41356,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,300,495.0201721,6,1,,3231177.604,6650.905242
41357,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,15,65.95124054,6,1,,430413.4996,2495.9234
41358,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,20,261.2507629,6,1,,1702207.263,4903.580889
41359,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,15,101.4798813,6,1,,660821.54,3136.254941
41360,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,100,255.7988434,6,1,,1665488.768,5840.149208
41361,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,200,461.7088928,6,1,,3006204.354,6585.761928
41362,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,15,71.88038635,6,1,,468047.207,2509.491138
41363,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,10,31.93852997,6,1,,207913.2215,1627.72082
41364,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,15,112.2349701,6,1,,730609.8291,3384.008309
41365,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,75,516.387085,6,1,,3359675.801,7109.330424
41366,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,100,275.8574219,6,1,,1795609.845,4861.397225
41367,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,20,206.539505,6,1,,1344257.006,4180.775987
41368,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,20,133.1636963,6,1,,867959.2601,3512.103514
41369,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,50,95.86000061,6,1,,624751.8539,3866.661334
41370,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,100,302.9661255,6,1,,1988006.146,5431.716359
41371,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,200,581.0239868,6,1,,3777853.197,7039.070981
41372,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,732.67961,732.6796265,6,1,,4793195.711,7884.990866
41373,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,4000,1620.924683,6,1,,10560263.92,12800.41397
41374,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,75,221.1789856,6,1,,1440433.3,4276.569071
41375,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,200,496.8296204,6,1,,3229827.088,7090.691871
41376,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,50,186.4171448,6,1,,1212883.97,3975.331197
41377,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,44.9876289,44.98762894,6,1,,292958.1408,1948.123058
41378,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,1500,1494.276611,6,1,,9768233.497,11458.04831
41379,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,50,465.5345764,6,1,,3048457.159,6265.090923
41380,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,2000,2927.241943,6,1,,19196322.71,18325.30627
41381,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,62.01267803,62.01267624,6,1,,404841.9755,2344.122215
41382,,CA,CCO,MRN,UKNOWN,,,,14,1917-34(Yr Not Report)MarinCo FireChief Garber Map,40.01369764,40.01369858,6,1,,261257.4243,1855.461908
41383,1937,CA,CCO,MRN,UKNOWN,,,,14,1937 Marin Co. Fire Chief Garber Map,50,174.7493744,6,1,,1137391.513,3967.372252
41384,1937,CA,CCO,MRN,UKNOWN,,,,14,1937 Marin Co. Fire Chief Garber Map,150,1097.669678,6,1,,7175942.587,10274.61729
41385,1937,CA,CCO,MRN,UKNOWN,,,,14,1937 Marin Co. Fire Chief Garber Map,50,319.326416,6,1,,2091444.567,5263.081434
41386,1937,CA,CCO,MRN,UKNOWN,,,,14,1937 Marin Co. Fire Chief Garber Map,33.2792414,33.27923965,6,1,,217537.3768,1669.581225
41387,1938,CA,CCO,MRN,UKNOWN,,,,14,1938 Marin Co. Fire Chief Garber Map,25,194.1574554,6,1,,1266158.562,4045.552671
41388,1938,CA,CCO,MRN,UKNOWN,,,,14,1938 Marin Co. Fire Chief Garber Map,50,317.9405212,6,1,,2075250.475,5306.358694
41389,1938,CA,CCO,MRN,UKNOWN,,,,14,1938 Marin Co. Fire Chief Garber Map,15,123.5674439,6,1,,807110.4973,3242.773157
41390,1938,CA,CCO,MRN,UKNOWN,,,,14,1938 Marin Co. Fire Chief Garber Map,30,227.0687561,6,1,,1484560.737,4417.690105
41391,1938,CA,CCO,MRN,UKNOWN,,,,14,1938 Marin Co. Fire Chief Garber Map,1000,898.1868286,6,1,,5874966.107,10001.53839
41392,1941,CA,CCO,MRN,UKNOWN,,,,14,1941 Marin Co. Fire Chief Garber Map,400,125.3025742,6,1,,814434.1357,3333.150716
41393,1941,CA,CCO,MRN,UKNOWN,,,,14,1941 Marin Co. Fire Chief Garber Map,40,118.0247879,6,1,,767956.4333,3571.723131
41394,1941,CA,CCO,MRN,UKNOWN,,,,14,1941 Marin Co. Fire Chief Garber Map,20,111.5328217,6,1,,727935.0379,3084.469941
41395,1941,CA,CCO,MRN,UKNOWN,,,,14,1941 Marin Co. Fire Chief Garber Map,25,55.21244049,6,1,,360619.8506,2371.531234
41396,1941,CA,CCO,MRN,UKNOWN,,,,14, 1941 Marin Co. Fire Chief Garber Map,30,167.9624329,6,1,,1097322.252,3788.400726
41397,2016,CA,NPS,YNP,CRANE,23,2016/06/12 00:00:00+00,2016/06/12 00:00:00+00,1,,0.07940403,0.07940403,8,1,,514.9026408,81.37500284
41398,2016,CA,NPS,YNP,HAZEL,24,2016/06/13 00:00:00+00,2016/06/13 00:00:00+00,1,,0.07935332,0.07935333,8,1,,515.2037842,81.40316765
41399,2016,CA,NPS,YNP,STAND BY,25,2016/06/13 00:00:00+00,2016/06/13 00:00:00+00,1,,0.07937318,0.07937318,8,1,,515.0941063,81.39284546
41400,2016,CA,NPS,YNP,CREEK,26,2016/06/13 00:00:00+00,2016/06/13 00:00:00+00,1,,0.07937925,0.07937925,8,1,,515.0566224,81.38936375
41401,2016,CA,NPS,YNP,WEST,29,2016/06/17 00:00:00+00,2016/06/20 00:00:00+00,14,,0.07944325,0.07944325,8,1,,514.7777825,81.36249615
41402,2016,CA,NPS,YNP,CURRY,35,2016/06/21 00:00:00+00,2016/06/21 00:00:00+00,14,,0.07943535,0.07943536,8,1,,514.8688703,81.37068287
41403,2016,CA,NPS,YNP,TAFT,53,2016/07/11 00:00:00+00,2016/07/11 00:00:00+00,14,,0.07946443,0.07946444,8,1,,514.6664885,81.35196365
41404,2016,CA,NPS,YNP,ASH,61,2016/07/20 00:00:00+00,2016/07/20 00:00:00+00,14,,0.07946119,0.07946119,8,1,,514.5878207,81.34535832
41405,2016,CA,NPS,YNP,POWERLINE,66,2016/07/24 00:00:00+00,2016/07/24 00:00:00+00,14,,0.07963286,0.07963286,8,1,,513.5602026,81.24937971
41406,2016,CA,NPS,YNP,SUMMIT,69,2016/07/28 00:00:00+00,2016/07/28 00:00:00+00,14,,0.07949998,0.07949998,8,1,,514.4028621,81.32775446
41407,2016,CA,NPS,YNP,CLOUDS REST,75,2016/07/30 00:00:00+00,2016/07/31 00:00:00+00,14,,0.07942888,0.07942887,8,1,,514.9454648,81.37757152
41408,2016,CA,NPS,YNP,LIEDIG,83,2016/08/06 00:00:00+00,2016/08/06 00:00:00+00,14,,0.07943292,0.07943292,8,1,,514.8640327,81.37039422
41409,2016,CA,NPS,YNP,LYELL,91,2016/08/14 00:00:00+00,2016/08/15 00:00:00+00,14,,0.07941304,0.07941304,8,1,,515.2026832,81.40040716
41410,2016,CA,NPS,YNP,DEWEY,103,2016/09/01 00:00:00+00,2016/09/01 00:00:00+00,14,,0.23813617,0.23813617,8,1,,1542.183679,140.822276
41411,2016,CA,NPS,YNP,SNOW CREEK,106,2016/09/05 00:00:00+00,2016/09/05 00:00:00+00,14,,0.07939906,0.07939906,8,1,,515.1207205,81.39397845
41412,2016,CA,NPS,YNP,MIST TRAIL,111,2016/09/13 00:00:00+00,2016/09/13 00:00:00+00,14,,0.07945358,0.07945358,8,1,,514.764906,81.36091379
41413,2016,CA,NPS,YNP,MAY,117,2016/09/20 00:00:00+00,2016/09/21 00:00:00+00,14,,0.07932107,0.07932106,8,1,,515.6519602,81.44315927
41414,2016,CA,NPS,YNP,HAPPY,118,2016/09/22 00:00:00+00,2016/09/22 00:00:00+00,14,,0.07943338,0.07943338,8,1,,514.8816222,81.37185666
41415,2016,CA,NPS,YNP,BRIDAL,120,2016/09/23 00:00:00+00,2016/09/24 00:00:00+00,14,,0.07945204,0.07945204,8,1,,514.7075292,81.3560785
41416,2016,CA,NPS,YNP,FISSURE,121,2016/09/24 00:00:00+00,2016/09/24 00:00:00+00,14,,0.07946586,0.07946587,8,1,,514.6420915,81.34980931
41417,2016,CA,NPS,YNP,POHONO,126,2016/09/28 00:00:00+00,2016/09/28 00:00:00+00,14,,0.0794651,0.0794651,8,1,,514.6546442,81.35095217
41418,2016,CA,NPS,YNP,LUKENS,128,2016/10/09 00:00:00+00,2016/10/14 00:00:00+00,14,,0.39621,0.39621001,8,1,,2575.669985,182.0209034
41419,2016,CA,NPS,YNP,WILDCAT,134,2016/10/24 00:00:00+00,2016/10/24 00:00:00+00,1,,0.07943252,0.07943252,8,1,,514.7665011,81.36200021
41420,2016,CA,NPS,YNP,WASTEWATER,40,2016/06/27 00:00:00+00,2016/06/27 00:00:00+00,14,,1.47123449,1.47123444,8,1,,9487.364698,397.9107154
41421,2016,CA,CCO,VNC,CRESTVIEW,10915,2016/02/07 00:00:00+00,2016/02/07 00:00:00+00,14,,2,2.03384733,1,1,,12071.74551,734.838038
41422,2016,CA,CCO,VNC,LARGO,23828,2016/03/31 00:00:00+00,2016/03/31 00:00:00+00,14,,,3.21431231,1,1,,19141.03993,724.7676115
41423,2016,CA,CCO,VNC,EDISON,35142,2016/05/12 00:00:00+00,2016/05/13 00:00:00+00,14,,,11.22846603,1,1,,66770.15521,1387.733544
41424,2016,CA,CCO,VNC,CAMBRIDGE,37965,2016/05/21 00:00:00+00,2016/05/21 00:00:00+00,14,,,1.89145827,1,1,,11244.89578,565.1314341
41425,2016,CA,USF,SHU,MEADOW,825,2016/05/20 00:00:00+00,2016/07/13 00:00:00+00,1,corrected attributes for previously submitted fire,25,26.00249481,1,1,825,185940.6579,2613.028167
41426,2016,CA,USF,SHF,GILMAN,1890,2016/09/15 00:00:00+00,2016/10/01 00:00:00+00,7,corrected attributes for previously submitted fire,12.5,12.53283787,1,1,1890,88631.26485,1446.258322
41427,2016,CA,USF,SHF,GILMAN,1890,2016/09/15 00:00:00+00,2016/10/01 00:00:00+00,7,corrected attributes for previously submitted fire,12.5,12.53283787,1,1,1890,88631.26485,1446.258322
41428,2015,CA,USF,SNF,WILLOW,1689,2015/07/25 00:00:00+00,2015/08/20 00:00:00+00,8,corrected attributes for previously submitted fire,5701,5701.341309,3,1,1689,36505304.73,47458.76028
41429,2017,CA,CCO,VNC,BROOK,42450,2017/05/23 00:00:00+00,2017/05/24 00:00:00+00,14,per walked track,10,10.04381943,1,1,,59473.66665,1246.055781
41430,2017,CA,CCO,VNC,PACIFIC,75307,2017/09/09 00:00:00+00,2017/09/09 00:00:00+00,14,Final Walked track.  Small spot to the north east,,1.19010901,1,1,,7081.36948,561.4182019
41431,2017,CA,CCO,VNC,GRADE,54660,2017/07/04 00:00:00+00,2017/07/05 00:00:00+00,14, ,45.6,47.19402695,6,1,,279911.8252,2587.259697
41432,2017,CA,CCO,VNC,PACIFICA,51791,2017/06/24 00:00:00+00,2017/06/24 00:00:00+00,14,GPS track,,1.158548,1,1,,6859.664842,501.1781023
41433,2017,CA,CCO,VNC,MONTVIEW,40196,2017/05/15 00:00:00+00,2017/05/15 00:00:00+00,14,Rough per description.  waiting for walked GPS tr*,1.7,2.89332652,6,1,,17133.00616,484.3888867
41434,2017,CA,CCO,VNC,PALMA,89782,2017/10/21 00:00:00+00,2017/10/21 00:00:00+00,14,gps track,,1.18729067,1,1,,7047.366539,361.7949158
41435,2017,CA,CCO,VNC,CANYON,59614,2017/07/19 00:00:00+00,,14,"VNC into FRA on intitial attack, Fed inc # 1924",30,30.49160385,6,1,,181885.7746,3383.219044
41436,2017,CA,CCO,VNC,VISTA,91038,2017/10/24 00:00:00+00,2017/10/26 00:00:00+00,14, ,,86.39402771,6,1,,514307.4049,4514.569443
41437,2017,CA,CCO,VNC,BALDWIN,49252,2017/06/16 00:00:00+00,2017/06/16 00:00:00+00,2,Per walked GPS track,2,2.29659486,1,1,,13691.90527,493.2310285
41438,2017,CA,CCO,VNC,ROLLING,63742,2017/08/03 00:00:00+00,2017/08/03 00:00:00+00,14,Final.  Walked GPS,3,3.92358375,1,1,,23256.36243,778.7184697
41439,2017,CA,CCO,VNC,MCWANE,41882,2017/05/21 00:00:00+00,2017/05/21 00:00:00+00,14, ,,1.7512908,6,1,,10372.30384,421.5321583
41440,2017,CA,CCO,VNC,"SCHOOL
SCHOOL",100005,2017/11/23 00:00:00+00,2017/11/23 00:00:00+00,9,Animal caused electrical arcing,5,4.6660614,1,1,,27760.63959,1113.857389
41441,2017,CA,CCO,VNC,FORK,35362,2017/04/28 00:00:00+00,2017/04/28 00:00:00+00,14,Walked track,1.5,1.53443527,1,1,,9130.501177,846.1297045
41442,2017,CA,CCO,VNC,LIBBEY,32047,2017/04/16 00:00:00+00,2017/04/16 00:00:00+00,9,Unintentional,2,2.22726059,6,1,,13288.72281,494.9375968
41443,2017,CA,CCO,VNC,SCALES,113112,2017/12/21 00:00:00+00,2017/12/21 00:00:00+00,14,Walked perimter,2,1.25823998,1,1,,7462.040573,697.8894516
41444,2017,CA,CCO,VNC,CANYON,110784,2017/07/19 00:00:00+00,,14,VNC into FRA on intitial attack,5,5.55075741,1,1,,32979.15253,972.4852216
41445,2017,CA,CCO,VNC,RUNNER,104509,2017/12/05 00:00:00+00,2017/12/05 00:00:00+00,9,Unintentional,3,2.42550373,6,1,,14386.87723,535.6996268
41446,2017,CA,CDF,TUU,DINELY,286,2017/06/07 00:00:00+00,2017/06/11 00:00:00+00,2,,339,340.5637512,1,1,,2135860.539,5770.505292
41447,2017,CA,CDF,TUU,ROADRUNNER,441,2017/07/30 00:00:00+00,2017/08/01 00:00:00+00,7,,2289,2284.595947,1,1,,14160895.68,25151.3723
41448,2017,CA,CDF,TUU,ELEPHANT 2,420,2017/07/20 00:00:00+00,2017/07/22 00:00:00+00,7,,416,415.2116394,1,1,,2586629.746,9434.274817
41449,2017,CA,CDF,TGU,TEHAMA,10345,2017/10/30 00:00:00+00,2017/10/31 00:00:00+00,10,,194,194.0017242,1,1,,1345001.483,6019.346944
41450,2017,CA,CDF,TGU,BOLLA,5782,2017/06/18 00:00:00+00,2017/06/21 00:00:00+00,9,,60,60.31167221,6,1,,420580.0871,3421.696283
41451,2017,CA,CDF,TCU,CRABTREE,7212,2017/06/21 00:00:00+00,2017/06/21 00:00:00+00,10,,,14.15660191,1,1,,91558.23314,1318.413584
41452,2017,CA,CDF,TCU,FALLS,9206,2017/08/01 00:00:00+00,2017/08/01 00:00:00+00,14,,,20.31024361,1,1,,131390.567,1777.733707
41453,2017,CA,CDF,TCU,GOLD,7925,2017/07/05 00:00:00+00,2017/07/05 00:00:00+00,10,,,33.16440582,1,1,,217008.1083,2594.376352
41454,2017,CA,CDF,TCU,HARNEY,11513,2017/09/24 00:00:00+00,2017/09/24 00:00:00+00,11,,,37.42142868,1,1,,244961.7795,2951.13699
41455,2017,CA,CDF,TCU,JACKSONVILLE,9024,2017/07/29 00:00:00+00,2017/07/30 00:00:00+00,14,,,684.3565064,1,1,,4455425.399,14049.89198
41456,2017,CA,CDF,TCU,LAKE,8047,2017/07/08 00:00:00+00,2017/07/08 00:00:00+00,14,,,62.34453583,1,1,,403196.1394,3189.558095
41457,2017,CA,CDF,TCU,MARIA,8497,2017/07/17 00:00:00+00,2017/07/17 00:00:00+00,14,,,114.5600815,1,1,,753888.7049,4994.452071
41458,2017,CA,CDF,TCU,MILTON,12544,2017/10/18 00:00:00+00,2017/10/18 00:00:00+00,2,,,17.96166611,1,1,,117370.3296,1672.494558
41459,2017,CA,CDF,TCU,ORANGE,7220,2017/06/21 00:00:00+00,2017/06/21 00:00:00+00,2,,,64.52619171,1,1,,419304.8256,4842.1129
41460,2017,CA,CDF,TCU,PALOMA,8560,2017/07/18 00:00:00+00,2017/07/18 00:00:00+00,14,,,13.38322639,1,1,,87981.96955,1458.988567
41461,2017,CA,CDF,TCU,QUAIL,8249,2017/07/12 00:00:00+00,2017/07/12 00:00:00+00,2,,,59.38209152,1,1,,389527.2407,3107.304681
41462,2017,CA,CDF,TCU,RED,6716,2017/06/11 00:00:00+00,2017/06/11 00:00:00+00,14,,,38.10065842,1,1,,247730.3089,2837.981761
41463,2017,CA,CDF,TCU,TABLE,11308,2017/09/19 00:00:00+00,2017/09/19 00:00:00+00,11,,,38.80263138,1,1,,252657.5038,3390.412889
41464,2017,CA,CDF,TCU,TWIST,9089,2017/07/30 00:00:00+00,2017/07/30 00:00:00+00,14,,,124.2439575,1,1,,808519.6584,6554.243687
41465,2017,CA,CDF,TCU,WILLMS,8573,2017/07/18 00:00:00+00,2017/07/18 00:00:00+00,14,,,18.74329567,1,1,,121753.2965,1580.73595
41466,2017,CA,CDF,TCU,ZAMORA,9864,2017/08/15 00:00:00+00,2017/08/15 00:00:00+00,14,,,23.79607582,1,1,,153833.55,1763.776926
41467,2017,CA,CDF,TCU,POINT,12170,2017/10/09 00:00:00+00,2017/10/09 00:00:00+00,11,October 2017 Siege,130,130.235733,1,1,,859542.8266,7792.198463
41468,2017,CA,CDF,SLU,ROCKY,5555,2017/05/20 00:00:00+00,2017/05/20 00:00:00+00,2,non commercial use,20,21.92779922,6,1,,134124.5662,2569.153291
41469,2017,CA,CDF,SLU,SHANDON,5101,2017/05/07 00:00:00+00,2017/05/07 00:00:00+00,10,Hot Exhaust,12,12.07228279,6,1,,74235.0985,1323.803757
41470,2017,CA,CDF,SLU,SOLAR,6106,2017/06/03 00:00:00+00,2017/06/03 00:00:00+00,14,Solar Panel Electrical Failure,10,11.10915947,1,1,,67691.21159,1194.515213
41471,2017,CA,CDF,SLU,LUCY,6548,2017/06/14 00:00:00+00,2017/06/14 00:00:00+00,11,Bird into energized power lines,150,147.667038,1,1,,908154.1627,4612.822589
41472,2017,CA,CDF,SLU,TOWER,7678,2017/07/07 00:00:00+00,2017/07/07 00:00:00+00,10,,65,63.51401901,1,1,,387219.906,3058.474164
41473,2017,CA,CDF,SLU,OLIVE,8451,2017/07/24 00:00:00+00,2017/07/24 00:00:00+00,10,Overheated brake and or AC clutch parts,251,236.8678284,1,1,,1459364.452,6779.908405
41474,2017,CA,CDF,SLU,CYPRESS,8470,2017/07/24 00:00:00+00,2017/07/24 00:00:00+00,11,Powerlines/vegetation contact,25,21.28954697,7,1,,130610.9542,1836.498759
41475,2017,CA,CDF,SLU,CHALK,7725,2017/07/08 00:00:00+00,2017/07/08 00:00:00+00,14,,2,18.82862091,1,1,,115132.4193,2010.021554
41476,2017,CA,CDF,SLU,STONE,7792,2017/07/09 00:00:00+00,2017/07/11 00:00:00+00,2,,340,340.4364929,7,1,,2080074.297,9883.259492
41477,2017,CA,CDF,SLU,WEST,8747,2017/07/31 00:00:00+00,2017/07/31 00:00:00+00,10,,10,11.34279346,6,1,,69218.40444,1780.411715
41478,2017,CA,CDF,SLU,ALAMO,7624,2017/07/06 00:00:00+00,2017/07/20 00:00:00+00,10,,26678,28834.17188,2,1,,174173285.5,117396.8997
